"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.133470300E1,-4.411326599E-1,3.152743835E0,9.671837311E0,1.018228013E1
1.134468400E1,-5.004093933E-1,3.147355042E0,9.907447357E0,1.040738999E1
1.135466400E1,-5.818400574E-1,3.135080566E0,1.019005966E1,1.067729291E1
1.136464500E1,-6.629713440E-1,3.120560760E0,1.056607773E1,1.103718393E1
1.137462600E1,-7.164102173E-1,3.119213562E0,1.092518097E1,1.138430130E1
1.138460700E1,-7.054829407E-1,3.106939087E0,1.123758133E1,1.168049703E1
1.139458800E1,-6.484515381E-1,3.121907959E0,1.123862915E1,1.168219089E1
1.140456900E1,-6.319857788E-1,3.151546326E0,1.119237534E1,1.164478063E1
1.141455000E1,-6.515950012E-1,3.203638000E0,1.125494522E1,1.172013927E1
1.142453100E1,-6.605763245E-1,3.226540375E0,1.144040955E1,1.190503652E1
1.143451200E1,-6.979985046E-1,3.279829559E0,1.163470551E1,1.210829699E1
1.144449300E1,-8.262817383E-1,3.397335205E0,1.186387894E1,1.236835686E1
1.145447300E1,-9.306147766E-1,3.399430847E0,1.207329346E1,1.257722501E1
1.146445400E1,-9.979747009E-1,3.209775238E0,1.228734833E1,1.273882018E1
1.147443500E1,-9.961784363E-1,2.964884491E0,1.225172241E1,1.264466740E1
1.148441600E1,-9.048683167E-1,2.700234833E0,1.205084015E1,1.238276234E1
1.149439700E1,-7.204518127E-1,2.471061401E0,1.173814041E1,1.201703522E1
1.150437800E1,-5.260061646E-1,2.299518127E0,1.114148117E1,1.138846209E1
1.151435900E1,-3.604504395E-1,2.107916565E0,1.060724213E1,1.082066644E1
1.152434000E1,-3.403921509E-1,1.983824615E0,1.016581009E1,1.036316176E1
1.153432100E1,-5.312452698E-1,1.913620605E0,9.829908600E0,1.002852274E1
1.154430100E1,-8.036787415E-1,1.955533447E0,9.586814117E0,9.817179611E0
1.155428200E1,-1.032103729E0,2.034269714E0,9.272318115E0,9.548789170E0
1.156426300E1,-1.205592957E0,2.049238586E0,9.093889160E0,9.399556012E0
1.157424400E1,-1.351090393E0,2.018851776E0,8.998387756E0,9.320525198E0
1.158422500E1,-1.421294403E0,2.061063995E0,8.799451447E0,9.148683421E0
1.159420600E1,-1.364263000E0,2.055675201E0,8.650062103E0,8.995031321E0
1.160418700E1,-1.278940430E0,1.980980530E0,8.558901672E0,8.877768319E0
1.161416800E1,-1.217418365E0,1.882784729E0,8.532257080E0,8.821927040E0
1.162414900E1,-1.170565796E0,1.827848969E0,8.524323578E0,8.796325858E0
1.163412900E1,-1.046174469E0,1.809886322E0,8.437953186E0,8.693056050E0
1.164411000E1,-8.813671875E-1,1.800156555E0,8.366851044E0,8.603578798E0
1.165409100E1,-7.679031372E-1,1.811083832E0,8.261769562E0,8.492734316E0
1.166407200E1,-7.330256653E-1,1.829196167E0,8.191266174E0,8.424970432E0
1.167405300E1,-6.764433289E-1,1.834285583E0,8.132438507E0,8.364133861E0
1.168403400E1,-6.048921204E-1,1.846260681E0,8.165819092E0,8.393758063E0
1.169401500E1,-5.327421570E-1,1.899400177E0,8.102800140E0,8.339478722E0
1.170399600E1,-4.680766296E-1,1.927092590E0,7.971074066E0,8.214061319E0
1.171397700E1,-4.828958130E-1,1.930086365E0,7.873776398E0,8.121254614E0
1.172395800E1,-5.563929749E-1,1.978286133E0,7.798932037E0,8.065142906E0
1.173393800E1,-6.215075684E-1,2.061513062E0,7.673193512E0,7.969567519E0
1.174391900E1,-6.116281128E-1,2.119592285E0,7.618706818E0,7.931674097E0
1.175390000E1,-5.598358154E-1,2.170037384E0,7.652835846E0,7.974231930E0
1.176388454E1,-4.598437500E-1,2.290985870E0,7.611970825E0,7.962548108E0
1.177386554E1,-3.350033569E-1,2.346071320E0,7.578889618E0,7.940771104E0
1.178384654E1,-2.800675964E-1,2.361638947E0,7.715854797E0,8.074044317E0
1.179382754E1,-2.656974792E-1,2.424508209E0,7.799979858E0,8.172424426E0
1.180380854E1,-2.097138977E-1,2.481689301E0,7.871231689E0,8.255849442E0
1.181378954E1,-1.221459961E-1,2.501448212E0,8.021818542E0,8.403673930E0
1.182376954E1,-8.906478882E-2,2.529589691E0,8.237669678E0,8.617769912E0
1.183375054E1,-1.062789917E-2,2.584226074E0,8.441845093E0,8.828538153E0
1.184373154E1,1.122665405E-1,2.615960083E0,8.627758484E0,9.016322276E0
1.185371254E1,1.598675537E-1,2.675536194E0,8.890911255E0,9.286137760E0
1.186369354E1,1.571731567E-1,2.711162109E0,9.256750488E0,9.646892400E0
1.187367454E1,1.405577087E-1,2.745141449E0,9.609716492E0,9.995109259E0
1.188365554E1,1.200503540E-1,2.771336975E0,9.958191833E0,1.033732583E1
1.189363654E1,1.203497314E-1,2.743644562E0,1.041159897E1,1.076770461E1
1.190361754E1,7.409591675E-2,2.663561096E0,1.084883972E1,1.117127438E1
1.191359854E1,8.681945801E-3,2.615810394E0,1.122710312E1,1.152780915E1
1.192357854E1,2.888992310E-2,2.608775024E0,1.142439285E1,1.171850220E1
1.193355954E1,8.143066406E-2,2.579136658E0,1.157183624E1,1.185605208E1
1.194354054E1,2.109114075E-1,2.554587708E0,1.168934189E1,1.196708468E1
1.195352154E1,2.595602417E-1,2.528841248E0,1.187121368E1,1.214035106E1
1.196350254E1,2.371069336E-1,2.500101013E0,1.213182175E1,1.238902029E1
1.197348354E1,1.339714050E-1,2.535128174E0,1.228839615E1,1.254788839E1
1.198346454E1,6.331832886E-2,2.562670898E0,1.223720261E1,1.250281644E1
1.199344554E1,-1.496887207E-3,2.616409149E0,1.210353058E1,1.238309539E1
1.200342654E1,-2.589614868E-2,2.637365570E0,1.181148788E1,1.210238050E1
1.201340654E1,-9.490264893E-2,2.532733154E0,1.160521683E1,1.187875420E1
1.202338754E1,-2.171983337E-1,2.332749023E0,1.144280457E1,1.168018277E1
1.203336854E1,-3.725752258E-1,2.170187073E0,1.122994720E1,1.144378602E1
1.204334954E1,-4.544549561E-1,1.991608429E0,1.103654938E1,1.122401246E1
1.205333054E1,-4.565505981E-1,1.847009125E0,1.087368805E1,1.103888459E1
1.206331154E1,-4.129911804E-1,1.697919159E0,1.065394501E1,1.079629730E1
1.207329254E1,-3.601510620E-1,1.575324097E0,1.042028091E1,1.054483803E1
1.208327354E1,-2.207908630E-1,1.534010010E0,1.029289581E1,1.040892115E1
1.209325454E1,-1.122665405E-2,1.521885223E0,1.018242554E1,1.029553546E1
1.210323554E1,2.098635864E-1,1.552122345E0,9.914183350E0,1.003713893E1
1.211321554E1,3.790118408E-1,1.589394836E0,9.726623383E0,9.862911758E0
1.212319654E1,5.542973328E-1,1.656754761E0,9.521250458E0,9.680201039E0
1.213317754E1,6.298901367E-1,1.732946320E0,9.231752472E0,9.414091471E0
1.214315854E1,6.595285034E-1,1.778601379E0,9.025481415E0,9.222673988E0
1.215313954E1,6.426136780E-1,1.801354065E0,8.945397949E0,9.147566522E0
1.216312054E1,5.911207581E-1,1.806742859E0,8.892707520E0,9.093623620E0
1.217310154E1,5.474116516E-1,1.814826050E0,8.834328918E0,9.035409263E0
1.218308254E1,4.984634399E-1,1.788929901E0,8.815767517E0,9.009244858E0
1.219306354E1,4.605921936E-1,1.782044220E0,8.683742065E0,8.876666211E0
1.220304354E1,4.113446045E-1,1.775008850E0,8.526718597E0,8.719219623E0
1.221302454E1,3.736230469E-1,1.812880096E0,8.380323029E0,8.582304031E0
1.222300554E1,3.408412170E-1,1.863774261E0,8.160579987E0,8.377642446E0
1.223298654E1,2.975811768E-1,1.931134186E0,7.900720367E0,8.138747823E0
1.224296754E1,2.796185303E-1,2.019899597E0,7.594307556E0,7.863312798E0
1.225294854E1,2.158511353E-1,2.127226410E0,7.414232025E0,7.716380008E0
1.226292954E1,1.303788757E-1,2.205363922E0,7.305258636E0,7.632000552E0
1.227291054E1,2.065704346E-2,2.314936066E0,7.161407776E0,7.526295040E0
1.228289154E1,-2.814147949E-2,2.434537354E0,7.047794037E0,7.456484752E0
1.229287254E1,-1.766326904E-2,2.556383972E0,7.003935242E0,7.455905034E0
1.230285254E1,-2.290237427E-2,2.645748138E0,7.038363647E0,7.519246675E0
1.231283354E1,-1.125659180E-1,2.725981293E0,7.165898438E0,7.667707970E0
1.232281454E1,-1.818717957E-1,2.771037598E0,7.386689301E0,7.891445086E0
1.233279554E1,-2.191442871E-1,2.845432892E0,7.638166351E0,8.153900770E0
1.234277654E1,-1.770817566E-1,2.922522583E0,7.798183594E0,8.329715695E0
1.235275754E1,-1.395098877E-1,2.912792816E0,8.113278351E0,8.621433210E0
1.236273854E1,-1.417552185E-1,2.905158691E0,8.497678986E0,8.981680784E0
1.237271954E1,-1.438508606E-1,2.885699158E0,8.814570007E0,9.276022699E0
1.238270054E1,-1.324745178E-1,2.849025421E0,9.125772858E0,9.561078684E0
1.239268154E1,-1.158590698E-1,2.825075226E0,9.314081268E0,9.733785658E0
1.240266154E1,-1.874102783E-1,2.796334991E0,9.633966064E0,1.003334013E1
1.241264254E1,-2.252815247E-1,2.813848572E0,9.922565918E0,1.031628857E1
1.242262354E1,-2.776725769E-1,2.819836121E0,1.004007156E1,1.043223920E1
1.243260454E1,-3.806584167E-1,2.828817444E0,1.026101212E1,1.065060931E1
1.244258554E1,-5.370831299E-1,2.907104645E0,1.053943314E1,1.094620329E1
1.245256654E1,-6.376739502E-1,2.922821960E0,1.090182953E1,1.130483982E1
1.246254754E1,-7.069798279E-1,2.908302155E0,1.116632950E1,1.156049118E1
1.247252854E1,-7.300318909E-1,2.947221222E0,1.129521149E1,1.169619006E1
1.248250954E1,-6.685098267E-1,2.981050873E0,1.137888748E1,1.178187803E1
1.249248954E1,-5.933660889E-1,3.005899200E0,1.141840530E1,1.182233027E1
1.250247054E1,-5.499563599E-1,3.054997101E0,1.146361130E1,1.187644068E1
1.251245154E1,-4.873864746E-1,3.086282043E0,1.153576126E1,1.195142127E1
1.252243254E1,-4.110452271E-1,3.053051147E0,1.159384048E1,1.199613340E1
1.253241354E1,-3.649411011E-1,3.021017761E0,1.168110901E1,1.207095845E1
1.254239454E1,-4.213737488E-1,2.971321106E0,1.185968765E1,1.223349893E1
1.255237554E1,-5.528004456E-1,2.880010986E0,1.207673630E1,1.242769533E1
1.256235654E1,-6.619235229E-1,2.725831604E0,1.219005066E1,1.250862246E1
1.257233754E1,-6.873706055E-1,2.484533386E0,1.227327759E1,1.254108158E1
1.258231854E1,-6.935078430E-1,2.204914856E0,1.225935654E1,1.247535271E1
1.259229854E1,-6.372248840E-1,2.002086639E0,1.200054474E1,1.218308173E1
1.260227954E1,-5.287005615E-1,1.925895081E0,1.151899612E1,1.169084547E1
1.261226054E1,-3.231779480E-1,1.839524689E0,1.084135529E1,1.100105811E1
1.262224154E1,-1.767823792E-1,1.742376709E0,1.031879196E1,1.046635544E1
1.263222254E1,-2.926414490E-1,1.726958771E0,9.978250122E0,1.013081937E1
1.264220354E1,-5.667214966E-1,1.831142120E0,9.721683655E0,9.908854011E0
1.265218454E1,-7.458988953E-1,1.888173523E0,9.464069366E0,9.679368440E0
1.266216554E1,-8.394543457E-1,1.928888855E0,9.238787842E0,9.475257073E0
1.267214654E1,-8.719367981E-1,1.994901581E0,9.059460754E0,9.317388865E0
1.268212654E1,-8.144563293E-1,2.036664734E0,8.918154602E0,9.183943807E0
1.269210754E1,-6.971003723E-1,2.020498352E0,8.768765259E0,9.025497586E0
1.270208854E1,-6.351292419E-1,1.910028076E0,8.700656891E0,8.930455013E0
1.271206954E1,-6.195616150E-1,1.818717957E0,8.682394867E0,8.892444671E0
1.272205054E1,-5.716612244E-1,1.766476593E0,8.571924591E0,8.770697082E0
1.273203154E1,-4.704716492E-1,1.722168732E0,8.442892914E0,8.629579913E0
1.274201254E1,-3.870950317E-1,1.715582428E0,8.312813416E0,8.496818964E0
1.275199354E1,-3.429368591E-1,1.708247681E0,8.155789948E0,8.339821671E0
1.276197062E1,-3.365002441E-1,1.673220520E0,8.065976715E0,8.244566677E0
1.277195162E1,-3.588038635E-1,1.686842194E0,7.944279785E0,8.129314738E0
1.278193162E1,-3.784130859E-1,1.722318420E0,7.790699158E0,7.987776322E0
1.279191262E1,-3.953279114E-1,1.742077332E0,7.704927521E0,7.909299949E0
1.280189363E1,-4.297563171E-1,1.799408112E0,7.659871216E0,7.880113393E0
1.281187462E1,-4.405339050E-1,1.888472900E0,7.527845764E0,7.773600316E0
1.282185562E1,-4.474195862E-1,1.959275665E0,7.429051208E0,7.696086491E0
1.283183663E1,-4.679269409E-1,2.042951660E0,7.423063660E0,7.713266572E0
1.284181762E1,-4.938230896E-1,2.111060028E0,7.405250702E0,7.716098343E0
1.285179862E1,-4.864883423E-1,2.143093414E0,7.459288330E0,7.776278202E0
1.286177963E1,-4.150868225E-1,2.194286957E0,7.556735687E0,7.879812597E0
1.287176062E1,-3.150947571E-1,2.260748749E0,7.613018646E0,7.947850182E0
1.288174063E1,-2.107617188E-1,2.303110657E0,7.730075226E0,8.068630751E0
1.289172162E1,-1.440005493E-1,2.375709686E0,7.877219238E0,8.228931620E0
1.290170262E1,-1.240919495E-1,2.453847198E0,8.031099243E0,8.398530820E0
1.291168363E1,-9.565109253E-2,2.510429535E0,8.199948120E0,8.576162006E0
1.292166462E1,-6.346801758E-2,2.614612885E0,8.390352173E0,8.788528791E0
1.293164562E1,-4.400848389E-2,2.691552887E0,8.609945526E0,9.020950928E0
1.294162662E1,-3.098556519E-2,2.745590515E0,8.884774017E0,9.299378298E0
1.295160763E1,-7.978408813E-2,2.828069000E0,9.111402740E0,9.540545041E0
1.296158862E1,-1.483415222E-1,2.906505890E0,9.332492981E0,9.775745851E0
1.297156962E1,-1.851649475E-1,2.921923828E0,9.689500580E0,1.012217103E1
1.298154962E1,-2.508782959E-1,2.887944489E0,1.003782623E1,1.044801985E1
1.299153063E1,-3.439846802E-1,2.861898651E0,1.049437683E1,1.088304803E1
1.300151162E1,-4.225712585E-1,2.779420166E0,1.103011276E1,1.138275584E1
1.301149262E1,-4.571493530E-1,2.750829620E0,1.128757736E1,1.162692788E1
1.302147362E1,-4.406835938E-1,2.688259735E0,1.150417694E1,1.182231067E1
1.303145463E1,-4.129911804E-1,2.637365570E0,1.190369614E1,1.219935410E1
1.304143562E1,-4.167333984E-1,2.638263702E0,1.216834579E1,1.245803923E1
1.305141662E1,-3.257226562E-1,2.583477631E0,1.230695755E1,1.257941398E1
1.306139763E1,-1.962419128E-1,2.523901520E0,1.253478378E1,1.278786121E1
1.307137762E1,-1.122665405E-1,2.473306732E0,1.281036072E1,1.304742088E1
1.308135863E1,-1.131646729E-1,2.476300507E0,1.288834854E1,1.312457232E1
1.309133962E1,-1.004411316E-1,2.454445953E0,1.267953278E1,1.291529887E1
1.310132062E1,-5.628295898E-2,2.320474548E0,1.240156082E1,1.261691249E1
1.311130163E1,-1.136137390E-1,2.134860535E0,1.216101105E1,1.234749883E1
1.312128262E1,-2.317181396E-1,1.923350372E0,1.194665680E1,1.210270956E1
1.313126362E1,-2.962339783E-1,1.719324646E0,1.165431473E1,1.178417938E1
1.314124463E1,-2.812651062E-1,1.629212036E0,1.116288666E1,1.128465686E1
1.315122562E1,-2.016307068E-1,1.588496704E0,1.065723816E1,1.077685956E1
1.316120662E1,-1.001417542E-1,1.560654602E0,1.030666718E1,1.042463714E1
1.317118662E1,-2.993774414E-2,1.581012268E0,1.006057892E1,1.018409271E1
1.318116762E1,2.380050659E-2,1.654509430E0,9.897118835E0,1.003448699E1
1.319114863E1,1.357676697E-1,1.701511688E0,9.702373810E0,9.851377184E0
1.320112962E1,3.179388428E-1,1.722318420E0,9.484726410E0,9.645076512E0
1.321111062E1,4.710704041E-1,1.769919434E0,9.249266052E0,9.428862319E0
1.322109163E1,6.268963623E-1,1.772763519E0,9.037905579E0,9.231436876E0
1.323107262E1,7.128176880E-1,1.737586670E0,8.816665649E0,9.014483328E0
1.324105362E1,7.430548096E-1,1.699116669E0,8.648714905E0,8.845303692E0
1.325103462E1,7.038363647E-1,1.689536591E0,8.513396301E0,8.707918012E0
1.326101563E1,6.933581543E-1,1.679357758E0,8.427175598E0,8.620804868E0
1.327099563E1,6.804849243E-1,1.676813049E0,8.447383575E0,8.639042250E0
1.328097662E1,6.619235229E-1,1.715732117E0,8.450676727E0,8.648457469E0
1.329095762E1,5.879772949E-1,1.756896515E0,8.483308868E0,8.683255842E0
1.330093862E1,4.293072510E-1,1.846410370E0,8.373137970E0,8.585043706E0
1.331091963E1,2.718347168E-1,1.919159088E0,8.198301544E0,8.424322758E0
1.332090062E1,1.758842468E-1,1.977537689E0,7.970325623E0,8.213871262E0
1.333088162E1,1.378633118E-1,2.048190765E0,7.702382813E0,7.971247876E0
1.334086263E1,1.380130005E-1,2.109712830E0,7.426207123E0,7.721300929E0
1.335084362E1,1.314266968E-1,2.144889679E0,7.287295990E0,7.597532992E0
1.336082462E1,8.741821289E-2,2.185455322E0,7.162605286E0,7.489110187E0
1.337080462E1,2.859054565E-2,2.258204041E0,7.057523804E0,7.410057027E0
1.338078562E1,-2.754272461E-2,2.369123383E0,6.958280182E0,7.350589588E0
1.339076663E1,-3.442840576E-2,2.496059418E0,6.898704071E0,7.336457987E0
1.340074762E1,1.392105103E-2,2.584974518E0,6.927294617E0,7.393895980E0
1.341072862E1,5.388793945E-2,2.686014404E0,6.995552673E0,7.493686309E0
1.342070963E1,3.412902832E-2,2.793341217E0,6.978787537E0,7.517140110E0
1.343069062E1,-3.562591553E-2,2.839744720E0,7.177424469E0,7.718862694E0
1.344067162E1,-1.272354126E-1,2.886148224E0,7.489974518E0,8.027811576E0
1.345065263E1,-1.528321838E-1,2.990930328E0,7.641160126E0,8.207091444E0
1.346063362E1,-1.525328064E-1,2.999612274E0,7.892637177E0,8.444800865E0
1.347061363E1,-1.630110168E-1,2.987786865E0,8.268056488E0,8.792849426E0
1.348059462E1,-2.218386841E-1,2.983745270E0,8.669072571E0,9.170865143E0
1.349057562E1,-2.833607483E-1,2.988385620E0,8.979676666E0,9.468122040E0
1.350055663E1,-3.478765869E-1,2.994373169E0,9.257049866E0,9.735515447E0
1.351053762E1,-4.318519592E-1,2.977158966E0,9.580227814E0,1.004145092E1
1.352051862E1,-4.872367859E-1,2.956352234E0,9.869426422E0,1.031421331E1
1.353049962E1,-5.496569824E-1,2.902314606E0,1.025367737E1,1.067068191E1
1.354048063E1,-6.782395935E-1,2.869981842E0,1.078612015E1,1.118200307E1
1.355046162E1,-8.190966797E-1,2.888992310E0,1.121722366E1,1.161220490E1
1.356044162E1,-9.177415466E-1,2.934497681E0,1.162886765E1,1.202846993E1
1.357042262E1,-9.397457886E-1,2.963237915E0,1.186193298E1,1.226251831E1
1.358040362E1,-9.036708069E-1,2.929707642E0,1.199755096E1,1.238309480E1
1.359038463E1,-8.515791321E-1,2.944077759E0,1.198018707E1,1.236598816E1
1.360036562E1,-7.694000244E-1,3.002905426E0,1.190758804E1,1.230447359E1
1.361034662E1,-6.706054688E-1,3.067870331E0,1.203632034E1,1.243923420E1
1.362032763E1,-5.695655823E-1,3.084336090E0,1.229333588E1,1.268714472E1
1.363030862E1,-5.227130127E-1,3.060685272E0,1.258927048E1,1.296652438E1
1.364028962E1,-5.743556213E-1,3.039429474E0,1.280991165E1,1.317808227E1
1.365027063E1,-6.291416931E-1,2.921025696E0,1.298998718E1,1.332921518E1
1.366025162E1,-6.225553894E-1,2.676284637E0,1.312096481E1,1.340558810E1
1.367023163E1,-6.105802917E-1,2.415377197E0,1.293490173E1,1.317264355E1
1.368021262E1,-5.791456604E-1,2.130669250E0,1.257834320E1,1.277066478E1
1.369019362E1,-5.438191223E-1,1.850302277E0,1.206805435E1,1.222118217E1
1.370017463E1,-5.183720398E-1,1.630708923E0,1.143472137E1,1.156204022E1
1.371015562E1,-4.845423889E-1,1.512005768E0,1.077279785E1,1.088917427E1
1.372013662E1,-5.125341797E-1,1.451980591E0,1.032163605E1,1.043585692E1
1.373011763E1,-6.032455444E-1,1.521735535E0,9.914931793E0,1.004915204E1
1.374009862E1,-6.089337158E-1,1.693278809E0,9.539512482E0,9.707743908E0
1.375007962E1,-5.471122742E-1,1.845212860E0,9.242979126E0,9.441229023E0
1.376006038E1,-4.884342957E-1,1.933978271E0,8.964109039E0,9.183359455E0
1.377004037E1,-4.519102478E-1,2.001487885E0,8.739875336E0,8.977505083E0
1.378002138E1,-3.924838257E-1,2.061513062E0,8.527766418E0,8.782179669E0
1.379000237E1,-3.424877930E-1,2.083068237E0,8.338709564E0,8.601775884E0
1.379998337E1,-3.149450684E-1,2.043101349E0,8.212372284E0,8.468560211E0
1.380996438E1,-2.308200073E-1,1.997595978E0,8.233179016E0,8.475193465E0
1.381994537E1,-1.616638184E-1,1.971550140E0,8.134683838E0,8.371751686E0
1.382992637E1,-1.266366577E-1,1.907782745E0,8.008496246E0,8.233570548E0
1.383990738E1,-1.172062683E-1,1.842817841E0,7.951464844E0,8.163057519E0
1.384988837E1,-1.017883301E-1,1.783092041E0,7.910749512E0,8.109854248E0
1.385986838E1,-1.374142456E-1,1.707948303E0,7.877518616E0,8.061716295E0
1.386984937E1,-1.920506287E-1,1.655856628E0,7.830516357E0,8.005980954E0
1.387983037E1,-2.140548706E-1,1.651365967E0,7.787555695E0,7.963595466E0
1.388981138E1,-2.444416809E-1,1.649719391E0,7.741451569E0,7.919052860E0
1.389979237E1,-2.926414490E-1,1.704206085E0,7.701334991E0,7.893067721E0
1.390977337E1,-3.381468201E-1,1.781894531E0,7.691455536E0,7.902403410E0
1.391975437E1,-3.047662354E-1,1.841470642E0,7.658524017E0,7.882695396E0
1.392973538E1,-2.647993469E-1,1.892514496E0,7.646698608E0,7.881860784E0
1.393971637E1,-2.218386841E-1,1.982028351E0,7.622898102E0,7.879481217E0
1.394969737E1,-1.526824951E-1,2.079625397E0,7.652386780E0,7.931404489E0
1.395967737E1,-8.502319336E-2,2.184856567E0,7.740403748E0,8.043300152E0
1.396965837E1,-1.556762695E-2,2.328108673E0,7.821684723E0,8.160826199E0
1.397963938E1,8.816665649E-2,2.474354553E0,7.919581146E0,8.297588164E0
1.398962037E1,1.570234680E-1,2.576891327E0,8.054300995E0,8.457942409E0
1.399960137E1,1.796264648E-1,2.653082886E0,8.155640259E0,8.578203920E0
1.400958238E1,2.010319519E-1,2.725532227E0,8.336613922E0,8.773144901E0
1.401956337E1,1.911524963E-1,2.829565887E0,8.535400543E0,8.994222858E0
1.402954437E1,1.549278259E-1,2.905458069E0,8.743318176E0,9.214732875E0
1.403952538E1,1.648072815E-1,2.946622467E0,8.967551880E0,9.440695532E0
1.404950637E1,1.975891113E-1,2.971171417E0,9.199419708E0,9.669344549E0
1.405948638E1,1.239422607E-1,2.968177643E0,9.490414581E0,9.944516536E0
1.406946737E1,1.481918335E-2,2.940185852E0,9.753267975E0,1.018681249E1
1.407944837E1,-7.005432129E-2,2.895129547E0,9.950408020E0,1.036326698E1
1.408942938E1,-1.950444031E-1,2.909499664E0,1.022613464E1,1.063376981E1
1.409941037E1,-3.423381042E-1,2.877915344E0,1.062460602E1,1.101280369E1
1.410939137E1,-5.096900940E-1,2.822530518E0,1.104014191E1,1.140662947E1
1.411937238E1,-6.065386963E-1,2.830763397E0,1.127994324E1,1.164552403E1
1.412935337E1,-6.216572571E-1,2.811154175E0,1.154893387E1,1.190239132E1
1.413933437E1,-6.240522766E-1,2.818189545E0,1.180071030E1,1.214859651E1
1.414931537E1,-5.204676819E-1,2.820584564E0,1.196866104E1,1.230753554E1
1.415929638E1,-3.529660034E-1,2.818039856E0,1.204245758E1,1.237282176E1
1.416927638E1,-1.959425354E-1,2.809657288E0,1.214664093E1,1.246889945E1
1.417925737E1,-9.729766846E-2,2.739004211E0,1.223750198E1,1.254065651E1
1.418923837E1,-3.338058472E-2,2.671793976E0,1.222058716E1,1.250929046E1
1.419921937E1,-4.909790039E-2,2.681074677E0,1.206595871E1,1.236033703E1
1.420920038E1,-4.415817261E-2,2.572550354E0,1.195264435E1,1.222643334E1
1.421918137E1,-6.182144165E-2,2.366578674E0,1.184711380E1,1.208133361E1
1.422916237E1,-1.146615601E-1,2.195783844E0,1.157752441E1,1.178446798E1
1.423914338E1,-9.684860229E-2,2.031275940E0,1.137289993E1,1.155328155E1
1.424912437E1,-1.362167358E-2,1.927691345E0,1.114851654E1,1.131395601E1
1.425910537E1,5.718109131E-2,1.875599670E0,1.075363770E1,1.091612878E1
1.426908537E1,9.684860229E-2,1.813628540E0,1.044063858E1,1.059743186E1
